pt,channel,roi_group,state,n_clips,slow,delta,theta,spindle,beta,gamma
sub-RID0472,RA07-RA08,temporal_neocortex,N2,8,0.8251647126621994,0.41187420560924937,0.07039252838861018,0.027159795521414537,0.03509184318188986,0.008054375525275426
sub-RID0472,RA08-RA09,temporal_neocortex,N2,8,0.822119946204828,0.49662092592109486,0.06730031126453025,0.02978522902398626,0.02416754236078897,0.006467199508409088
sub-RID0472,RA09-RA10,temporal_neocortex,N2,8,0.869625736003026,0.3762870395012351,0.06254240138950752,0.02182178536923677,0.013046931940219265,0.001634216217370485
sub-RID0472,RB06-RB07,temporal_neocortex,N2,8,0.7080721514893731,0.32568619350302896,0.08869225903014365,0.06940943034568553,0.05793997038499228,0.012929560025980127
sub-RID0472,RB07-RB08,temporal_neocortex,N2,8,0.8261094184169203,0.33843272883789943,0.06050288904864699,0.02899736752305808,0.039702120912000365,0.00961430536895442
sub-RID0472,RB08-RB09,temporal_neocortex,N2,8,0.6350708309825601,0.3047105003114284,0.1020157334885802,0.10318082077488193,0.05871337241517031,0.02037795759105463
sub-RID0472,RB09-RB10,temporal_neocortex,N2,8,0.8804742605283166,0.3711073429043701,0.04988072264136933,0.01663903021465295,0.019098759362216302,0.004043035214412382
sub-RID0472,LA01-LA02,amygdala,N3,8,0.7237345869649728,0.43069219952689863,0.13118083919347504,0.037682888243851013,0.02233985091840148,0.011820732460086678
sub-RID0472,LA02-LA03,amygdala,N3,8,0.8190660436041399,0.4801677619513578,0.09538023265180308,0.02093178992251575,0.014991469403820883,0.00726230297250199
sub-RID0472,LA07-LA08,temporal_neocortex,N3,8,0.8288269892946105,0.5300251866935518,0.098542000716373,0.012057494742389166,0.014652270597932863,0.002834645179691196
sub-RID0472,LA08-LA09,temporal_neocortex,N3,8,0.945508606472746,0.537330381056957,0.03245204210185591,0.00296963700788686,0.005324770324287161,0.0008198693077310065
sub-RID0472,LA09-LA10,temporal_neocortex,N3,8,0.6734529031098829,0.4923072623491418,0.13755086230746139,0.0429183952197191,0.057968420575596355,0.008492452566541714
sub-RID0472,LB01-LB02,hippocampal,N3,8,0.8154811299928415,0.5000491870098758,0.0820533138500527,0.029402837910441116,0.02811939510653756,0.011350362515898448
sub-RID0472,LB02-LB03,hippocampal,N3,8,0.6759453281992993,0.5128254514105255,0.16266654801857827,0.03645135776299746,0.03788796283582964,0.02182766235539221
sub-RID0472,LB03-LB04,hippocampal,N3,8,0.6812144717576829,0.43647829905551533,0.12945683805045669,0.058735852405600045,0.04370154925601559,0.0112430188165581
sub-RID0472,LB05-LB06,temporal_neocortex,N3,8,0.9248276684516827,0.5403035296619874,0.04304989877694397,0.004357123489130699,0.010006993969357406,0.0035497419666605137
sub-RID0472,LB06-LB07,temporal_neocortex,N3,8,0.927536765558644,0.5499801812248493,0.040050914715054425,0.003918704055667415,0.009077495042800827,0.005580575986245995
sub-RID0472,LB07-LB08,temporal_neocortex,N3,8,0.8567119809350046,0.4798353061020729,0.060654659972242675,0.018331247144773077,0.02321387220817045,0.01269949759771906
sub-RID0472,LB08-LB09,temporal_neocortex,N3,8,0.7818329382990576,0.519285905554367,0.08478540612346148,0.02527061021979104,0.04174937267143419,0.017675572519409453
sub-RID0472,LB09-LB10,temporal_neocortex,N3,8,0.8370709334457935,0.4837336536327097,0.07254048922193995,0.020809612858160232,0.022795677013112543,0.005697536287401843
sub-RID0472,LB10-LB11,temporal_neocortex,N3,8,0.6845289769645633,0.42620787693293993,0.10797764282743408,0.045763754843251014,0.07868996840614792,0.021503625191483376
sub-RID0472,LC04-LC05,temporal_neocortex,N3,8,0.9511171373264221,0.47367330031103827,0.027175646380408116,0.0032590187151290903,0.00570638674771074,0.0022880896739128093
sub-RID0472,LC05-LC06,temporal_neocortex,N3,8,0.9498109182751182,0.5300949005817785,0.026940996188582512,0.002532757896250434,0.007785726937653621,0.0041544017420253355
sub-RID0472,LC07-LC08,temporal_neocortex,N3,8,0.8789968580311727,0.5616328764578211,0.045385467257270946,0.01160482913819234,0.030367905043690073,0.013460166645126611
sub-RID0472,LC08-LC09,temporal_neocortex,N3,8,0.8874060595960108,0.5385821676172764,0.05008212280121198,0.00736739182630085,0.025682039943253267,0.008662624864811324
sub-RID0472,LC09-LC10,temporal_neocortex,N3,8,0.9342796045871008,0.5397274946039241,0.039313985239247895,0.0026564709383821296,0.006358420952856314,0.0037269505188292735
sub-RID0472,LC10-LC11,temporal_neocortex,N3,8,0.5636364517068362,0.3767284876346718,0.13137691762315365,0.05926978213822552,0.09171939856215075,0.05412416030793603
sub-RID0472,RA01-RA02,hippocampal,N3,8,0.7438323660465884,0.4702103975795365,0.12675585921373286,0.03058345302741794,0.025413399045251236,0.017027860758253577
sub-RID0472,RA02-RA03,hippocampal,N3,8,0.713878478169202,0.4750719834260808,0.12783358509751638,0.04925934779592095,0.033280999600421274,0.019209460513019375
sub-RID0472,RA03-RA04,hippocampal,N3,8,0.767870306212167,0.49639040120200384,0.10219177818533377,0.035442903988264024,0.025200727154717505,0.016188878193324537
sub-RID0472,RA07-RA08,temporal_neocortex,N3,8,0.8264683483132929,0.47398553878020194,0.07645908505529907,0.024318427290589084,0.02737763325728712,0.005586689741843677
sub-RID0472,RA08-RA09,temporal_neocortex,N3,8,0.7799716151317488,0.47329628942580626,0.09654281115761004,0.032726242936250836,0.018678885477470295,0.005363075158102114
sub-RID0472,RA09-RA10,temporal_neocortex,N3,8,0.8570849829686783,0.4426478373831098,0.07235488924521953,0.019719933380420242,0.005457973173631246,0.0007574196059936282
sub-RID0472,RB06-RB07,temporal_neocortex,N3,8,0.8272258969189841,0.390137254950424,0.07848262386265853,0.03272179425485065,0.015473136502482486,0.004146815314789835
sub-RID0472,RB07-RB08,temporal_neocortex,N3,8,0.8879119114809322,0.39196218263235705,0.05741350093604207,0.014846382543025432,0.010684440952298948,0.0029672212503246906
sub-RID0472,RB08-RB09,temporal_neocortex,N3,8,0.6878692893871401,0.37848535985530374,0.10996396648113291,0.06371282196547658,0.0332486883819236,0.013101767946684509
sub-RID0472,RB09-RB10,temporal_neocortex,N3,8,0.9052781305075518,0.3721974541077351,0.0490054757432413,0.011451093608779018,0.005871465803699285,0.0013591377106425351
sub-RID0472,LA01-LA02,amygdala,R,8,0.6590461389591176,0.38821407325903834,0.09528279195700204,0.0490118604424057,0.09699934292470375,0.04691189745699419
sub-RID0472,LA02-LA03,amygdala,R,8,0.712811874993895,0.4267974061024681,0.08545077636637954,0.04640180372246844,0.07249042488766871,0.03502662027881931
sub-RID0472,LA07-LA08,temporal_neocortex,R,8,0.6895780511559708,0.5324801766727556,0.09528856242231817,0.05248611079697901,0.02727366710752493,0.006116401651225329
sub-RID0472,LA08-LA09,temporal_neocortex,R,8,0.8874484666877664,0.6873618424627272,0.0434793873464463,0.01570365021598263,0.012239923330226433,0.013515059509684482
sub-RID0472,LA09-LA10,temporal_neocortex,R,8,0.6090618984334302,0.47059923958300764,0.09322837046585286,0.08186658232756167,0.0869934762070791,0.06776838599248447
sub-RID0472,LB01-LB02,hippocampal,R,8,0.6917250559411204,0.4193075429226947,0.06751739772591069,0.03891080518438827,0.12358953540005649,0.040684609320128864
sub-RID0472,LB02-LB03,hippocampal,R,8,0.6211065232139659,0.40937939779884813,0.0939406376873651,0.052875008883219346,0.10806062849973586,0.07205029242524383
sub-RID0472,LB03-LB04,hippocampal,R,8,0.6306035086740394,0.40935236474253867,0.10457870395548141,0.075763373265636,0.09703051518590375,0.03451447690448964
sub-RID0472,LB05-LB06,temporal_neocortex,R,8,0.7913869012464939,0.5555213879150922,0.10790653475942091,0.02281366804648171,0.02368991910199795,0.009020565066385954
sub-RID0472,LB06-LB07,temporal_neocortex,R,8,0.8177260359201108,0.4575721236633305,0.09552117671136064,0.017532352886344395,0.01947095317808429,0.008994156481212764
sub-RID0472,LB07-LB08,temporal_neocortex,R,8,0.7055169886359808,0.43884914321041935,0.10721321495581286,0.051020228014380574,0.04722819853982006,0.02280380320028235
sub-RID0472,LB08-LB09,temporal_neocortex,R,8,0.6643890140238895,0.4391634767786019,0.11221567420788553,0.06529494141311712,0.05314177473266932,0.024971426856633835
sub-RID0472,LB09-LB10,temporal_neocortex,R,8,0.7467978598305746,0.3968715572557743,0.0749815507677454,0.04869598145652276,0.047373657690064186,0.03781959256047044
sub-RID0472,LB10-LB11,temporal_neocortex,R,8,0.47691598455550177,0.28289346565485385,0.08116330991616326,0.06911240478876793,0.16712924411180902,0.28958548595416755
sub-RID0472,LC04-LC05,temporal_neocortex,R,8,0.8250138841279122,0.49524287446384957,0.03376603554312019,0.058702120687264187,0.04607622520824663,0.007722671623774514
sub-RID0472,LC05-LC06,temporal_neocortex,R,8,0.9570890689509699,0.6764514564081061,0.01567844337107345,0.008461364589617474,0.007832513341735136,0.002278646175345052
sub-RID0472,LC07-LC08,temporal_neocortex,R,8,0.9462494700744207,0.7610669072560504,0.021996685536335624,0.008513896040383495,0.008399413010548876,0.0026451108915764637
sub-RID0472,LC08-LC09,temporal_neocortex,R,8,0.903214263459941,0.697257236675126,0.034619186847773625,0.01843505380326675,0.015920101297081712,0.004883986655035241
sub-RID0472,LC09-LC10,temporal_neocortex,R,8,0.9284207623922189,0.6644049547976448,0.03028734290999351,0.014031236200763332,0.007717067964578567,0.002405776224661659
sub-RID0472,LC10-LC11,temporal_neocortex,R,8,0.35790705977781256,0.20588404174544783,0.056505607095318794,0.06682387350616191,0.24167483732188266,0.45468468359144915
sub-RID0472,RA01-RA02,hippocampal,R,8,0.6839406404048346,0.3647820544033652,0.09402137468093527,0.04598325774106344,0.08005223304242319,0.0453525389434414
sub-RID0472,RA02-RA03,hippocampal,R,8,0.6746067261145507,0.4171861238986382,0.09389556164767598,0.045361740612162166,0.077856328087069,0.0600679539745516
sub-RID0472,RA03-RA04,hippocampal,R,8,0.6704723791676771,0.3646098771768888,0.09306825623037844,0.04542998685276006,0.08938470312726124,0.06237370053499307
sub-RID0472,RA07-RA08,temporal_neocortex,R,8,0.7413427155448915,0.46436674040401665,0.07609631189568353,0.04316493398369616,0.06173519732248327,0.02259982733497154
sub-RID0472,RA08-RA09,temporal_neocortex,R,8,0.8454138521302934,0.5028375038187011,0.04467697232004978,0.032464452282625816,0.03415895497483347,0.012937692378199804
sub-RID0472,RA09-RA10,temporal_neocortex,R,8,0.8428809167626392,0.5868971909754015,0.05481427904255906,0.028730277429266364,0.03143508027792505,0.007493022688727066
sub-RID0472,RB06-RB07,temporal_neocortex,R,8,0.6781909795549467,0.41673958699274904,0.08412293231346388,0.05806555871942218,0.10058435793940264,0.03055002439754044
sub-RID0472,RB07-RB08,temporal_neocortex,R,8,0.7467708330204447,0.42620573695425323,0.06665626542504799,0.0357013851784854,0.08816472369521236,0.026443478000807232
sub-RID0472,RB08-RB09,temporal_neocortex,R,8,0.608877819537522,0.3285115089800962,0.06402570143074746,0.1175004764073135,0.10873157186879875,0.039996690166029795
sub-RID0472,RB09-RB10,temporal_neocortex,R,8,0.7895417343302708,0.39123123006042493,0.05108389954361746,0.04968833253163803,0.05633599706789366,0.026641177650230212
sub-RID0476,LA01-LA02,amygdala,W,4,0.6372906671771448,0.4070245338973398,0.13887312435927646,0.039826053582244905,0.043524353546427016,0.09690838045354051
sub-RID0476,LA02-LA03,amygdala,W,4,0.6716716504939652,0.46540496072689547,0.13751193765320546,0.035689699552990305,0.037579202121505645,0.03790475014251612
sub-RID0476,LA06-LA07,temporal_neocortex,W,4,0.5408082077029358,0.32308347878914906,0.13546386614460415,0.08818659032832943,0.10208310053265238,0.02787401934105034
sub-RID0476,LA07-LA08,temporal_neocortex,W,4,0.6826425833678048,0.40126462512071737,0.09507489470041089,0.0598154813682655,0.06210438627370378,0.009676739855599338
sub-RID0476,LA09-LA10,temporal_neocortex,W,4,0.3875532580952579,0.3057126570766002,0.28342766431251487,0.07849378098805383,0.05770944859377315,0.0152668949517991
sub-RID0476,LA10-LA11,temporal_neocortex,W,4,0.5781483775327204,0.47066536840419526,0.2279554936646,0.042657068304250256,0.027023536937304513,0.0037634405977436686
sub-RID0476,LB01-LB02,hippocampal,W,4,0.6220025795486452,0.4315262848176576,0.16042596860069785,0.052314449473936944,0.06737266362605324,0.0697170507773658
sub-RID0476,LB02-LB03,hippocampal,W,4,0.5273906146505051,0.38805425433095214,0.17395886854484774,0.06792546895095501,0.11726654433771314,0.054178096875345305
sub-RID0476,LB06-LB07,temporal_neocortex,W,4,0.43929667267804784,0.3071935234269215,0.15855128320499898,0.09974613685641158,0.13111589009304006,0.017763246829155647
sub-RID0476,LB07-LB08,temporal_neocortex,W,4,0.4320525365193922,0.30419076590292876,0.17837914052806852,0.09330229503345244,0.1350191369245494,0.022879867986495606
sub-RID0476,LB08-LB09,temporal_neocortex,W,4,0.5687779909496864,0.3190213137047728,0.199160882331593,0.05427547253667599,0.08105723314732236,0.009803466524102626
sub-RID0476,LB09-LB10,temporal_neocortex,W,4,0.3838073618411838,0.23946629925923918,0.2634905279363931,0.09933458785288961,0.06510436439535028,0.007497562940961183
sub-RID0476,LB10-LB11,temporal_neocortex,W,4,0.16325882007069403,0.12976670178749616,0.21202849342316754,0.17136645345639087,0.22308366459971263,0.0702856035294506
sub-RID0476,LA01-LA02,amygdala,N2,8,0.6154229121632753,0.37531180642277184,0.24018791402103887,0.034100867692472336,0.02636268856539993,0.030334623243547368
sub-RID0476,LA02-LA03,amygdala,N2,8,0.7007026346319598,0.4557175617307656,0.17377199538113913,0.026842569379929054,0.022377510102216686,0.019704581148991956
sub-RID0476,LA06-LA07,temporal_neocortex,N2,8,0.6211589059911067,0.37738081105171595,0.17279300887554055,0.061435545221189186,0.04777893423017514,0.014294129880363774
sub-RID0476,LA07-LA08,temporal_neocortex,N2,8,0.694180030450094,0.455797512762086,0.1442738432832237,0.048945558076783066,0.030277011835402975,0.005074868122922641
sub-RID0476,LA09-LA10,temporal_neocortex,N2,8,0.47692870253849085,0.360620796694775,0.3517539636598731,0.045111232900820135,0.02243768282277709,0.006657256363366847
sub-RID0476,LA10-LA11,temporal_neocortex,N2,8,0.5622323311814635,0.44629992110886585,0.30915163051315286,0.032408724061049964,0.014361837987170795,0.002147793214413249
sub-RID0476,LB01-LB02,hippocampal,N2,8,0.6224893095364599,0.4417223353747396,0.20895185054720333,0.03730066459454616,0.03865805911258961,0.0394689468151757
sub-RID0476,LB02-LB03,hippocampal,N2,8,0.5753614517545776,0.4029715405334679,0.23116887856668544,0.05069936662231812,0.042782451071636016,0.034073032654948154
sub-RID0476,LB06-LB07,temporal_neocortex,N2,8,0.5060938011485848,0.320071041625132,0.1946873182664053,0.09485058167871188,0.06631721395402822,0.012023405720277472
sub-RID0476,LB07-LB08,temporal_neocortex,N2,8,0.5644244379032193,0.29411710044950695,0.2599544789306615,0.05364535494122358,0.04288935709361802,0.008968797301107128
sub-RID0476,LB08-LB09,temporal_neocortex,N2,8,0.6559368441962135,0.31181068348102947,0.21550073229047179,0.034783275785853024,0.03338454137670859,0.005317615022599135
sub-RID0476,LB09-LB10,temporal_neocortex,N2,8,0.3653630886588186,0.20217621156833204,0.4384080100855073,0.06318693622344128,0.03181001367277276,0.003398125035162318
sub-RID0476,LB10-LB11,temporal_neocortex,N2,8,0.19992485818701977,0.14240872426993792,0.3511758580820464,0.15762227809648185,0.12299118975164183,0.021984120602626767
sub-RID0476,LA01-LA02,amygdala,N3,8,0.6933405171614733,0.48734646639316204,0.18100642871354644,0.026556489284157235,0.018407406632103947,0.037572287301605826
sub-RID0476,LA02-LA03,amygdala,N3,8,0.7408717295173118,0.4921972609302756,0.14473673972204862,0.02352982741908486,0.015790158957924284,0.016761261863688877
sub-RID0476,LA06-LA07,temporal_neocortex,N3,8,0.6190645809438353,0.38565922819082665,0.19709653811896657,0.05036544885467206,0.03657894483416197,0.011891609307220625
sub-RID0476,LA07-LA08,temporal_neocortex,N3,8,0.704410312633791,0.4029129127337847,0.1418529136603936,0.041178417824114216,0.023833618693401292,0.0043735664862105846
sub-RID0476,LA09-LA10,temporal_neocortex,N3,8,0.3949888200364359,0.27098287446459635,0.40409982294294144,0.04398247309550828,0.014319066101457745,0.0027510429977677083
sub-RID0476,LA10-LA11,temporal_neocortex,N3,8,0.4832228714840203,0.34275617861507734,0.36567327268618505,0.03335731221507334,0.01011359574478649,0.0010763689168287467
sub-RID0476,LB01-LB02,hippocampal,N3,8,0.685898067709904,0.5152996777132142,0.20199802573802952,0.02145872830901837,0.019388084682489874,0.017748427815664318
sub-RID0476,LB02-LB03,hippocampal,N3,8,0.5835074855633111,0.4391399356092417,0.21817506929958808,0.07441957215757958,0.028709159218898266,0.01787965378241552
sub-RID0476,LB06-LB07,temporal_neocortex,N3,8,0.625280896784776,0.37476638798932815,0.16698285395885795,0.059927700185696944,0.03544116107656016,0.007682883400493599
sub-RID0476,LB07-LB08,temporal_neocortex,N3,8,0.636335357062509,0.34656525639942815,0.21848029789922632,0.041286268069827596,0.027356143776903985,0.00614815959499769
sub-RID0476,LB08-LB09,temporal_neocortex,N3,8,0.6966838670844342,0.3465385476596904,0.20492423366705645,0.02790429258365441,0.020759531363145255,0.0036196383384084615
sub-RID0476,LB09-LB10,temporal_neocortex,N3,8,0.4882795595368195,0.24668197765845845,0.3755567659631365,0.03229029413681455,0.015211932593774073,0.0016409180110554557
sub-RID0476,LB10-LB11,temporal_neocortex,N3,8,0.25049699982171636,0.1697441215635772,0.335598868303866,0.13644315612102015,0.08840667853604228,0.017224151117471314
sub-RID0476,LA01-LA02,amygdala,R,1,0.6963409906164615,0.44362577375664725,0.13707201134472996,0.028170201543100137,0.02818732074880664,0.10101014776861329
sub-RID0476,LA02-LA03,amygdala,R,1,0.7406329576735353,0.512053991858581,0.12790937219824972,0.028352705969619658,0.02453932537242466,0.042659871322453295
sub-RID0476,LA06-LA07,temporal_neocortex,R,1,0.7492293850922298,0.5344484859512892,0.11060394157866064,0.03442521509311597,0.024882214828261955,0.010082550946135912
sub-RID0476,LA07-LA08,temporal_neocortex,R,1,0.8192159826178912,0.5185870482997684,0.0938186028425311,0.023752110449184554,0.01647560429502827,0.003595775647418766
sub-RID0476,LA09-LA10,temporal_neocortex,R,1,0.5440668183969554,0.430812524809742,0.3292535589753347,0.036963517198803024,0.019580290025989048,0.002632564533115891
sub-RID0476,LA10-LA11,temporal_neocortex,R,1,0.6064576023390299,0.5293656759248951,0.28473202934286557,0.026090082005467915,0.013740459893643149,0.0011407208857032594
sub-RID0476,LB01-LB02,hippocampal,R,1,0.6388812680081389,0.4663914380290338,0.16299043359653725,0.043351315830350005,0.04888986598351864,0.042293704499385805
sub-RID0476,LB02-LB03,hippocampal,R,1,0.5943463535567385,0.41377887472587555,0.2314424415045789,0.041579623277825974,0.04658301804285328,0.03550270794862037
sub-RID0476,LB06-LB07,temporal_neocortex,R,1,0.6499447217778413,0.46756498824918363,0.16429308426449696,0.0561383533108561,0.04041714094052508,0.008655296757253557
sub-RID0476,LB07-LB08,temporal_neocortex,R,1,0.6033472636237961,0.3441937140323987,0.26080249635240266,0.043641798978801674,0.03071682485737434,0.0071265524366056375
sub-RID0476,LB08-LB09,temporal_neocortex,R,1,0.671931682359246,0.4406675359255493,0.2389705728880119,0.0203850996072059,0.017205271668838944,0.002933483845852475
sub-RID0476,LB09-LB10,temporal_neocortex,R,1,0.4389483401577766,0.28550129968211413,0.4466973531623633,0.0335715458949923,0.018729964226495123,0.001720021427798362
sub-RID0476,LB10-LB11,temporal_neocortex,R,1,0.31510382645291973,0.26445706950802744,0.31602650230226553,0.11227299008136508,0.1074030431175635,0.024626495873268383
sub-RID0490,LA09-LA10,temporal_neocortex,W,8,0.6550758852115902,0.45913010155903666,0.10461527582216351,0.052835166610880405,0.07674987167275428,0.05657869512563543
sub-RID0490,LA10-LA11,temporal_neocortex,W,8,0.6599594193023657,0.46120052813631385,0.11910668184806969,0.049690223449652966,0.06727493860895474,0.05754439436430184
sub-RID0490,LA11-LA12,temporal_neocortex,W,8,0.6604765605676621,0.4239361439632767,0.11897025131978767,0.05314251448389322,0.0652879353227672,0.056668883626797784
sub-RID0490,LB07-LB08,temporal_neocortex,W,8,0.6296418285227158,0.3957420786158653,0.11094105180736472,0.059918464645407905,0.07482638518731029,0.06357337821205616
sub-RID0490,LB08-LB09,temporal_neocortex,W,8,0.6539376757670662,0.4186393354937136,0.11583120942363768,0.05307297569324994,0.06588044213696735,0.05475072420116726
sub-RID0490,LB09-LB10,temporal_neocortex,W,8,0.6294528667882338,0.45218619715218134,0.11897862065631054,0.05724156036708913,0.07348499987310195,0.060415377724519034
sub-RID0490,LB10-LB11,temporal_neocortex,W,8,0.6354473244862255,0.4507844857483683,0.12251167332729544,0.05767868423000562,0.06987821817926601,0.056844582023610944
sub-RID0490,LB11-LB12,temporal_neocortex,W,8,0.536150657511862,0.40779873703349917,0.15013930068838782,0.07241047663578268,0.08656610413866136,0.0704705874883495
sub-RID0490,LC06-LC07,temporal_neocortex,W,8,0.5837714250340791,0.4088259241292296,0.16669365536769282,0.05358312218061538,0.06633169459324055,0.06030947564265279
sub-RID0490,LC07-LC08,temporal_neocortex,W,8,0.6267191666891387,0.42602446834074237,0.1467116438134654,0.048401787080628776,0.06629732464065255,0.06058720429117864
sub-RID0490,LC08-LC09,temporal_neocortex,W,8,0.6048349495184914,0.4361374058297802,0.15317132617853313,0.052232142939306406,0.06634710087220667,0.062243650098606565
sub-RID0490,LC09-LC10,temporal_neocortex,W,8,0.5155604104741259,0.3341521299036168,0.15578779444637664,0.08005021369816973,0.09000417742452832,0.0705838739191008
sub-RID0490,LH09-LH10,temporal_neocortex,W,8,0.5754600577176148,0.43310220502792274,0.14835442707225213,0.0626603078461006,0.08588972388322702,0.06854012607255773
sub-RID0490,LH10-LH11,temporal_neocortex,W,8,0.6383573643332612,0.4420980152135149,0.12207466494083803,0.050487392764041454,0.07612429946327011,0.053425531807245796
sub-RID0490,RA01-RA02,amygdala,W,8,0.5121815251492678,0.39631821942749096,0.19048573095002055,0.07600555574896413,0.08066173734574623,0.060357040655127404
sub-RID0490,RA02-RA03,hippocampal,W,8,0.5387604707778768,0.43150292966698844,0.16543953454847707,0.07303126879115973,0.08851349840284928,0.0685416728785005
sub-RID0490,RA03-RA04,hippocampal,W,8,0.5228417188218087,0.39752315818499373,0.1510598567493342,0.0715687939166893,0.10692959736032016,0.09274372640156835
sub-RID0490,RA04-RA05,hippocampal,W,8,0.5816614476642161,0.4362633297749379,0.15415107696149288,0.06412697671544886,0.08206728674369755,0.06730887981248777
sub-RID0490,RB01-RB02,hippocampal,W,8,0.6266626654603414,0.418343804687922,0.1154300395027198,0.06453254131246504,0.08270749235835802,0.071263464229669
sub-RID0490,RB02-RB03,hippocampal,W,8,0.6450451287302228,0.42078474512007213,0.11485589661472091,0.059288517507385674,0.07431818041148953,0.06540678416284895
sub-RID0490,RB03-RB04,hippocampal,W,8,0.622949959065006,0.4157248293358606,0.12858601490326077,0.057247882204874014,0.08113527164717232,0.06067444023848512
sub-RID0490,RB04-RB05,hippocampal,W,8,0.5382152952594488,0.38033174211129156,0.1639042191509535,0.064965076599783,0.0895314766614995,0.07860943456291752
sub-RID0490,RB09-RB10,temporal_neocortex,W,8,0.5524363303437967,0.4213639310539552,0.1479597515034058,0.06233039570899607,0.0815666129662492,0.05999564461567393
sub-RID0490,RB10-RB11,temporal_neocortex,W,8,0.5681162726681017,0.3946751807526286,0.15143779972852395,0.059176241164305525,0.06733676335617819,0.051252874025042784
sub-RID0490,RB11-RB12,temporal_neocortex,W,8,0.5627999071486933,0.3651053225228118,0.14708993835370623,0.07207238183449031,0.08632447625241134,0.06916211740225008
sub-RID0490,LA09-LA10,temporal_neocortex,N2,8,0.9139907335909401,0.2975528626479377,0.06971141860840777,0.0017846383215407704,0.0009375852951302615,0.0004365225297157868
sub-RID0490,LA10-LA11,temporal_neocortex,N2,8,0.8915082925352082,0.34981488744423095,0.08368177697989412,0.003160830182885338,0.001491324566704812,0.0009751179130228619
sub-RID0490,LA11-LA12,temporal_neocortex,N2,8,0.986090844333398,0.2787309253898885,0.010439975203347074,0.00022596497629135545,0.00024234211055685096,0.000633598818079745
sub-RID0490,LB07-LB08,temporal_neocortex,N2,8,0.9398948481408553,0.3315166665261562,0.045983448643096184,0.0017429223908627834,0.0011162024579480085,0.00046347694261175557
sub-RID0490,LB08-LB09,temporal_neocortex,N2,8,0.9524291949650134,0.3826671872294737,0.03288299769603749,0.001988885913107771,0.001110237210794165,0.0004093804991273631
sub-RID0490,LB09-LB10,temporal_neocortex,N2,8,0.8969876169988591,0.4319672918416249,0.07114013875936735,0.005196547884923877,0.0034796108301318298,0.0012731394796471076
sub-RID0490,LB10-LB11,temporal_neocortex,N2,8,0.9301372496338722,0.336865603854218,0.05292914670512255,0.0019319167951826924,0.0008195791791482188,0.00027724224744958776
sub-RID0490,LB11-LB12,temporal_neocortex,N2,8,0.7135092590047385,0.4613616277278677,0.17521830921372727,0.025741216683361882,0.014083318210289615,0.005353328455531441
sub-RID0490,LC06-LC07,temporal_neocortex,N2,8,0.9506821226757637,0.3232602614177494,0.037575317256137136,0.0012581586461024646,0.0006893483933622576,0.00026434968005371526
sub-RID0490,LC07-LC08,temporal_neocortex,N2,8,0.9606122458359548,0.3696589015256242,0.029038814474048488,0.0012505029284162242,0.000769663320896571,0.00030212524559667726
sub-RID0490,LC08-LC09,temporal_neocortex,N2,8,0.9250310812528935,0.34451321026711795,0.05975176228775582,0.0014051051107426534,0.0006568148506338116,0.00022066769054363382
sub-RID0490,LC09-LC10,temporal_neocortex,N2,8,0.7947347530329875,0.3604136083220927,0.12029612312633754,0.019987607546731026,0.012364329283884899,0.005952822069862588
sub-RID0490,LH09-LH10,temporal_neocortex,N2,8,0.8796758900241282,0.520752823116105,0.0731540278664693,0.00810168861771153,0.0068307473897006605,0.0035634694269624234
sub-RID0490,LH10-LH11,temporal_neocortex,N2,8,0.9303281495742868,0.3778144407233856,0.04654076048563688,0.0038749155874084483,0.0030369728362739327,0.0014601579447615812
sub-RID0490,RA01-RA02,amygdala,N2,8,0.7044513096804164,0.5408294224230213,0.17494236604480137,0.0317428390214453,0.016195238018094617,0.006892870532676154
sub-RID0490,RA02-RA03,hippocampal,N2,8,0.6730200156739479,0.4892399578331835,0.14967539260902402,0.06916257340731025,0.030294554919225856,0.013341963255910565
sub-RID0490,RA03-RA04,hippocampal,N2,8,0.7013356095996862,0.4750909159151063,0.1368609480942538,0.04842685513546337,0.03566268757669766,0.023487582572493705
sub-RID0490,RA04-RA05,hippocampal,N2,8,0.7968344776248552,0.46833144762714984,0.10088476968024943,0.040176635555119286,0.015283740917438497,0.005189876460474923
sub-RID0490,RB01-RB02,hippocampal,N2,8,0.8409891607062452,0.5236302790484011,0.07907252848104995,0.030217188926716473,0.013081893160855151,0.00903381151060469
sub-RID0490,RB02-RB03,hippocampal,N2,8,0.7928525490330309,0.5332008273538851,0.09732294867265337,0.029664330394586144,0.025330535432884146,0.01617656097082506
sub-RID0490,RB03-RB04,hippocampal,N2,8,0.7809227972307023,0.4922535253031288,0.09331434375875645,0.058878811888773516,0.01872927704828749,0.003456970706066551
sub-RID0490,RB04-RB05,hippocampal,N2,8,0.7231878817558784,0.4500195197368103,0.13703258074822888,0.046931130430096155,0.027856880114624998,0.015774972667319316
sub-RID0490,RB09-RB10,temporal_neocortex,N2,8,0.8386246239080724,0.4306116861198294,0.10254558979013409,0.007808882273624353,0.003681556529923997,0.0011099442322256854
sub-RID0490,RB10-RB11,temporal_neocortex,N2,8,0.9045122628608189,0.3522029734483206,0.06588531351141685,0.003213104115463647,0.001409037775441587,0.00048027372225398397
